a,b,c,d,clusters,year
2.138255186138608,-0.5043386478058259,1.3450953638256928,3.8532559429958138,1,1959
3.8351026989205788,-0.3831462225095654,0.29956011301138186,-6.091738992708141,2,1959
0.9553736110051227,0.367409833151004,0.2049027250768585,-2.571150839563661,1,1961
-0.029779445054837806,-0.06563091663634217,4.530220750468957,5.578231707463236,2,1961
-0.17389763668821578,0.18192168049932128,4.420497131396417,-1.2104084883879234,3,1961
-0.2515486608624542,0.407478570145674,0.5515831362532262,2.1617062688381754,4,1961
0.04483629146895168,-0.2340488738521232,2.4069389974063933,-8.648094997717966,5,1961
0.7095461032994765,-0.046159391286760894,4.044578947121247,5.560686354259416,1,1962
-0.7238603772885176,-0.5686887159110439,2.516837791169194,-7.68680562814791,2,1962
0.07032201809757056,0.011277777623886754,4.281642548043911,-2.8619297393249723,3,1962
-0.05013107626999944,0.560437480249275,0.8249314491100456,0.15253038428335805,4,1962
-0.5424589893065092,0.7186772614744744,0.5654127844231505,-1.2050711327129968,1,1963
0.6370022587551425,-1.2449441851830811,2.2705438310953276,5.948824760330914,2,1963
-0.40135623095324036,0.3826298272554027,5.299500292758863,4.568903157148897,3,1963
0.07702794098084023,0.035876484481152326,1.3151350444742316,1.388730202162024,4,1963
-0.7115976533371354,-0.02585547666479881,4.95817456928674,-5.699713948787556,5,1963
-0.5465809052201575,-0.09724208658554578,2.6006420096966814,-3.9132530064079285,6,1963
5.8821812533173174,4.55548163864165,0.09368850119565672,0.3720449056196621,7,1963
-0.33434637944659107,0.39721092799194607,1.1263940010394498,-0.2539948345789666,1,1964
0.3432356707012322,-1.1274999545254785,-0.7171241492309345,3.54021578833751,2,1964
-0.706372335506623,0.05504970847568141,5.074468636054738,1.728377995579315,3,1964
0.8027785653077079,0.5425425362815267,0.49154258434279646,1.847578045824933,4,1964
0.9668232023218368,-0.012896405657564025,2.765803658653928,-2.643804214909708,1,1965
0.3326255986579746,0.30697550871839774,-0.0928936104936615,0.32429099148557206,2,1965
0.3267038379631661,-0.5484470250152154,3.651338582542717,4.810777398859605,3,1965
0.07359386296467764,0.5967045492110273,0.8019037429579935,1.8821348800675193,4,1965
0.904722246061865,0.9260470468567108,3.744045469294635,-3.945037524633647,1,1966
0.8030057938982893,0.3486525322156321,-0.30427764977390315,-0.201282927041132,2,1966
0.3100848922436211,0.16751708021537443,0.48325666877635765,2.234590272052391,3,1966
0.5296330996145362,4.005738566575694,-0.11579380011826576,-4.574240441757468,1,1967
0.39511301395733067,-0.3205819167640514,0.5981166481462286,0.5987021137743139,2,1967
0.8274411886489111,2.2658565467114657,-0.874609451609376,2.309480082072549,3,1967
0.21996115192499907,-0.39263179363087425,1.1313727508588485,1.0704493467574765,1,1968
0.37896598889753985,1.1391575252565525,-1.1812864949984982,5.630056687464826,2,1968
0.5725321689102227,2.103370952280032,1.296466444430106,-2.6629172084881443,3,1968
0.21092440715542818,4.095221081577889,-1.8578533470311471,2.7676037089949914,4,1968
0.321415104084633,-0.09936259360886517,0.9968590224996168,1.3941427515272116,1,1969
-1.0330647620502431,5.483373732716597,7.728057623250911,-7.458817894894257,2,1969
0.40522741223126646,-5.4633392707341475,1.5718990080914765,-1.777184319484197,3,1969
0.15008828830869558,0.06707629575263543,0.9984059871872726,-0.7568945714076587,1,1970
0.1387484624978004,1.0712144807105057,2.3125491688864277,2.687195982694347,2,1970
0.3251069813316737,0.359760869037473,0.2821883990660258,-0.27985150950858295,1,1971
-0.0635622363088996,6.252846622192088,9.896630917002966,6.680512418876656,2,1971
-1.2252472956722853,1.1414540975823442,-1.1125127487670867,-0.3544423868179326,1,1972
0.30051562439903884,-0.500764320883769,0.915656664633065,-0.41325494461918466,2,1972
6.584730711169059,4.405383670179504,0.06798219190579731,-3.942435400827408,3,1972
0.35665490180409337,-0.8792585628342732,-1.2218623290215855,1.006002528531998,4,1972
0.2536490629581896,0.819215899024765,5.454948082791785,2.2357387479479,5,1972
0.4276585351550185,0.4659297352472309,0.8091014454156013,0.08866514489065978,1,1973
-1.0224874869591787,6.59400669592344,8.378871417162738,1.3668178179846189,2,1973
1.2326965394596054,1.8754557233569622,-2.667817442421398,-1.2844992816105527,3,1973
-0.0471264017663502,-1.7223456737984846,0.5443700702565989,1.066180291374784,4,1973
-0.39234427692712454,1.0161922412245268,-0.5030254137884889,0.08679086861173999,5,1973
0.8459461485326359,0.35179966334452284,-1.144505936589829,4.14588302723898,6,1973
-0.007196448363921403,-0.12160045980240072,-0.8767256418381003,2.040833619392801,1,1974
-2.2796952207937036,6.675023970935211,7.968612873379831,0.4727206903172665,2,1974
0.018005956016042334,0.4763618255219053,-0.16377930701028576,-0.4677186797420376,3,1974
-0.7069270194468783,0.2343350221818759,0.027849242203694478,-0.3236997132832979,1,1975
-0.26667569622722953,-1.289610981336092,0.19031935215934156,-0.1481974673297743,2,1975
1.1495365940752023,-0.15871272806849024,-0.6795528616954495,-0.5136088069441154,3,1975
-0.06285879832958909,-0.18576742510292266,-1.5607656080878272,1.8971786590991195,4,1975
1.261466084682405,-0.21712032792345098,0.02880945584070608,1.1269944048845417,5,1975
-0.7856648309697698,0.3029631691414276,-1.238313752247561,3.4125882278575546,6,1975
