general,year,admin_conf,admin_espe,admin_serv,admin_obre,admin_admin,admin_auxadm,admin_prof,admin_total,admin_conf_f,admin_espe_f,admin_serv_f,admin_obre_f,admin_admin_f,admin_auxadm_f,admin_prof_f,admin_total_f,docen_emet,docen_tct,docen_mtt,docen_catt,docen_ayut,docen_tect,docen_totalf,docen_eme_f,docen_tc_f,docen_mt_f,docen_cat_f,docen_ayu_f,docen_total_f,inv_tc,inv_ay,inv_eme,inv_mt,inv_tec,inv_total,inv_tc_f,inv_ay_f,inv_eme_f,inv_mt_f,inv_tec_f,inv_total_f,n,fem,pert,perm,pern,cap_salones,cap_auditorios,cap_bibliotecas,cap_cafeterias,cap_cubiculos,cap_laboratorios,cap_oficinas,cap_talleres,num_salones,num_auditorios,num_bibliotecas,num_cafeterias,num_cubiculos,num_laboratorios,num_oficinas,num_talleres
facultad de quimica,1977,17,72,42,7,109,142,6,346,0.647058824,0.194444444,0.095238095,0,0.495412844,0.183098592,0.5,0.312138728,0,71,12,382,255,33,753,0,0.394366197,0.333333333,0.392670157,0.411764706,0.381142098,1,6,0,0,1,8,0,0.333333333,0,0,1,0.375,4592,0,0,0,0.473684211,4910,510,400,94,120,3740,82,80,55,2,1,1,40,57,22,2
facultad de quimica,1978,18,66,42,6,118,138,6,352,0.555555556,0.212121212,0.095238095,0,0.449152542,0.173913043,0.666666667,0.298295455,0,84,11,445,234,41,815,0,0.357142857,0.454545455,0.316853933,0.423076923,0.337423313,1,3,0,0,1,4,0,1,0,0,1,0.75,5283,0,0,0,0.6,4863,510,500,94,120,3394,82,80,53,2,2,1,40,85,22,2
facultad de quimica,1979,15,98,42,10,70,153,15,361,0.666666667,0.214285714,0.095238095,0,0.671428571,0.137254902,0.266666667,0.28531856,0,101,17,416,131,54,719,0,0.287128713,0.411764706,0.413461538,0.442748092,0.369958275,3,7,0,0,1,10,0,0.142857143,0,0,0,0.1,4606,0,0,0,1,3901,536,500,94,120,3394,82,80,46,2,2,1,40,85,22,2
facultad de quimica,1980,82,141,42,8,82,184,15,512,0.329268293,0.170212766,0.095238095,0,0.524390244,0.233695652,0.266666667,0.275390625,0,150,17,661,180,0,1008,0,0.213333333,0.294117647,0.328290469,0.277777778,0.301587302,3,3,0,0,1,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcpys,1960,7,3,6,0,8,7,1,17,0.571428571,0.666666667,0,0,0.875,0,0,0.352941176,0,0,0,76,6,0,82,0,0,0.5,0.131578947,0,0.12195122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,529,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fcpys,1962,1,3,6,0,8,7,1,19,0,0.666666667,0,0,0.875,0,0,0.473684211,0,3,1,85,11,0,100,0,0,0.5,0.12760983,0.101190476,0.137440426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699,0,0,0,1,810,0,33,0,10,27,0,0,14,0,1,0,10,1,0,0
fcpys,1963,6,3,6,0,12,7,1,28,0,0.666666667,0,0,0.666666667,0,0,0.357142857,0,6,2,103,17,0,128,0,0,0.5,0.123640713,0.202380952,0.152929633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,767,0,0,0,1,833,0,36,40,10,60,0,0,14,0,1,1,10,1,0,0
fcpys,1964,8,3,6,0,15,8,1,34,0,0.666666667,0,0,0.6,0,0,0.323529412,0,14,23,112,30,0,179,0,0,0.5,0.119671596,0.303571429,0.168418839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,865,0,0,0,1,833,0,36,40,10,60,0,0,14,0,1,1,10,1,0,0
fcpys,1965,8,4,6,0,14,9,1,35,0,0.5,0,0,0.642857143,0,0,0.314285714,0,9,2,121,42,0,174,0,0,0.5,0.115702479,0.404761905,0.183908046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038,0,0,0,1,833,0,36,40,10,60,0,0,14,0,1,1,10,1,0,0
fcpys,1966,5,4,6,0,13,9,1,31,0.2,0.5,0,0,0.615384615,0,0,0.35483871,0,9,1,117,44,0,171,0,0,0,0.102564103,0.386363636,0.169590643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1152,0,0,0,1,833,0,36,40,10,60,0,0,14,0,1,1,10,1,0,0
fcpys,1967,6,5,6,0,19,7,1,31,0,0.8,0,0,0.631578947,0,0,0.516129032,0,7,2,114,39,0,162,0,0,0,0.043859649,0.282051282,0.098765432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1357,0,0,0,1,804,0,70,60,35,29,69,0,14,0,1,1,15,1,12,0
fcpys,1968,7,8,6,0,25,11,1,51,0,0.875,0,0,0.72,0.090909091,0,0.509803922,0,9,2,132,52,0,195,0,0,0,0.068181818,0.288461538,0.123076923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1824,0,0,0,0.454545455,804,0,70,60,35,29,69,0,14,0,1,1,15,1,12,0
fcpys,1969,6,9,6,0,31,15,1,62,0,0.888888889,0,0,0.64516129,0.133333333,0,0.483870968,0,8,2,157,78,0,245,0,0,0,0.057324841,0.269230769,0.12244898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1813,0,0,0,0.266666667,876,0,71,20,35,29,69,0,14,0,1,1,15,1,12,0
fcpys,1970,8,12,6,0,38,15,3,73,0,0.166666667,0,0,0.684210526,0,0,0.383561644,0,16,3,150,54,0,223,0,0.125,0,0.066666667,0.203703704,0.103139013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2090,0,0,0,0.347826087,876,0,71,20,35,29,69,0,14,0,1,1,15,1,12,0
fcpys,1971,9,18,6,0,41,18,5,86,0.111111111,0.611111111,0,0,0.829268293,0.166666667,0.2,0.569767442,0,12,0,149,65,0,226,0,0.083333333,0.125,0.087248322,0.307692308,0.150442478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2640,0,0,0,0.384615385,876,0,71,20,35,29,69,0,14,0,1,1,15,1,12,0
fcpys,1972,10,24,6,0,41,16,7,98,0.1,0.541666667,0,0,0.756097561,0.0625,0.142857143,0.479591837,0,22,8,142,75,0,247,0,0,0.25,0.126760563,0.4,0.20242915,1,35,0,1,2,2,0,0.457142857,0,0,0.5,0,3531,0,0,0,0.375,2622,0,200,20,58,29,69,70,35,0,1,1,29,1,12,2
fcpys,1973,18,23,6,0,41,17,12,111,0.5,0.608695652,0,0,0.756097561,0.176470588,0.416666667,0.558558559,0,37,23,99,74,0,233,0,0.054054054,0.52173913,0.131313131,0.297297297,0.210300429,2,35,0,4,2,6,0.5,0.457142857,0,0.25,0.5,0.333333333,4618,0,0,0,0.3125,1557,0,200,20,58,29,69,70,25,0,1,1,29,1,12,2
fcpys,1974,14,8,6,0,45,23,17,107,0.357142857,0.5,0,0,0.733333333,0.130434783,0.352941176,0.476635514,0,47,20,167,119,0,353,0,0.106382979,0.3,0.209580838,0.260504202,0.218130312,4,35,0,2,2,41,0.25,0.457142857,0,0.5,0.5,0.43902439,4741,0,0,0,0.277777778,1557,0,200,20,58,29,69,70,25,0,1,1,29,1,12,2
fcpys,1975,8,17,6,0,68,31,19,143,0.375,0.764705882,0,0,0.573529412,0.225806452,0.263157895,0.468531469,0,53,16,206,190,0,465,0,0.113207547,0.4375,0.199029126,0.331578947,0.251612903,3,29,0,1,2,33,0.333333333,0.482758621,0,1,0.5,0.484848485,4606,0,0,0,0.384615385,1557,0,200,20,58,29,69,70,25,0,1,1,29,1,12,2
fcpys,1976,11,39,6,0,69,6,18,143,0.636363636,0.794871795,0,0,0.362318841,0,0.444444444,0.496503497,0,59,13,229,219,0,520,0,0.220338983,0.307692308,0.209606987,0.392694064,0.290384615,3,20,0,1,2,24,0.333333333,0.35,0,1,0.5,0.375,6365,0,0,0,0.333333333,2672,0,110,20,58,29,69,108,35,0,1,1,29,1,12,2
fcpys,1977,17,17,6,0,110,36,2,182,0.588235294,0.588235294,0,0,0.590909091,0.166666667,0.5,0.505494505,0,61,17,211,241,0,530,0,0.262295082,0.294117647,0.17535545,0.402489627,0.29245283,2,44,0,1,2,48,0.5,0.568181818,0,0,0.5,0.5625,7095,0,0,0,0.545454545,2608,0,180,20,58,29,69,60,37,0,2,1,29,1,12,1
fcpys,1978,17,17,6,0,96,41,12,183,0.352941176,0.647058824,0,0,0.614583333,0.170731707,0.25,0.469945355,0,69,12,210,210,0,501,0,0.246376812,0.416666667,0.204761905,0.376190476,0.28742515,2,50,0,1,4,55,0,0.52,0,0,0.25,0.490909091,7759,0,0,0,0.357142857,2496,0,200,20,58,40,69,80,35,0,1,1,29,1,12,2
fcpys,1979,36,23,6,0,89,10,22,180,0.555555556,0.652173913,0,0,0.426966292,0,0.318181818,0.444444444,0,84,12,197,173,0,466,0,0.261904762,0.166666667,0.248730964,0.450867052,0.324034335,1,54,0,1,4,55,0,0.555555556,0,0,0.25,0.545454545,7847,0,0,0,1,2304,0,284,20,58,40,69,98,35,0,1,1,29,1,12,3
fcpys,1980,81,27,6,0,89,55,26,278,0.50617284,0.592592593,0,0,0.606741573,0.290909091,0.538461538,0.507194245,0,103,15,357,314,0,789,0,0.242718447,0.266666667,0.243697479,0.350318471,0.28643853,1,55,0,1,4,56,0,0.563636364,0,0,0.25,0.553571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ffyl,1960,7,4,13,6,16,26,1,25,0.714285714,1,0.153846154,0,0.75,0.115384615,1,0.44,0,29,5,256,0,0,290,0,0.275862069,0,0.08984375,0.375,0.106896552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,897,1,0,0,0.631578947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ffyl,1962,3,9,13,6,16,26,1,54,0.666666667,0.555555556,0.153846154,0,0.75,0.115384615,1,0.407407407,2,29,7,171,0,0,209,0,0.277832512,0.025,0.13566985,0.375,0.146251709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1318,1,0,0,0.631578947,1844,830,76,0,150,153,0,115,30,2,2,0,31,5,0,6
ffyl,1963,2,8,13,6,16,25,1,51,0.5,0.75,0.153846154,0,0.75,0.12,1,0.431372549,3,29,9,215,0,0,256,0,0.279802956,0.05,0.181495949,0.375,0.185606866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1415,1,0,0,0.631578947,1800,830,120,96,42,50,0,80,28,2,2,1,31,15,0,4
ffyl,1964,2,8,13,6,13,27,1,50,0.5,0.75,0.153846154,0,0.692307692,0.111111111,1,0.38,3,70,10,178,0,0,261,0,0.281773399,0.075,0.227322049,0.375,0.224962023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1498,1,0,0,0.5,1800,830,120,96,42,50,0,80,28,2,2,1,31,15,0,4
ffyl,1965,4,10,13,6,18,27,1,65,0.5,0.7,0.153846154,0,0.777777778,0.111111111,1,0.4,1,0,10,216,0,0,227,0,0.283743842,0.1,0.273148148,0.375,0.264317181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1864,1,0,0,0.52,1800,830,120,96,42,50,0,80,28,2,2,1,31,15,0,4
ffyl,1966,3,16,13,5,22,27,1,68,0.333333333,0.5625,0.153846154,0,0.681818182,0.111111111,1,0.411764706,3,28,10,229,8,0,278,0,0.285714286,0.2,0.301310044,0.375,0.294964029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2271,1,0,0,0.541666667,1800,830,120,96,42,50,0,80,28,2,2,1,31,15,0,4
ffyl,1967,1,13,13,4,59,4,1,77,0,0.461538462,0.153846154,0,0.423728814,0,1,0.402597403,4,26,11,263,28,0,332,0,0.307692308,0,0.262357414,0.642857143,0.286144578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2546,1,0,0,0.565217391,1620,735,100,76,24,46,77,80,29,1,3,1,8,6,19,4
ffyl,1968,10,13,13,2,23,28,1,74,0.3,0.461538462,0.153846154,0,0.782608696,0.142857143,1,0.418918919,6,29,16,238,24,0,313,0,0.448275862,0.25,0.331932773,0.416666667,0.338658147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2643,1,0,0,0.517241379,1620,735,100,76,24,46,77,80,29,1,3,1,8,6,19,4
ffyl,1969,24,13,13,1,24,28,1,90,0.25,0.384615385,0.153846154,0,0.75,0.178571429,1,0.377777778,3,23,11,253,46,0,336,0,0.391304348,0.272727273,0.312252964,0.5,0.339285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2818,1,0,0,0.514285714,1696,853,50,136,29,457,77,108,33,1,1,1,29,22,19,8
ffyl,1970,12,14,13,1,21,42,1,90,0.333333333,0.142857143,0.153846154,0,0.666666667,0.119047619,1,0.277777778,2,38,47,456,77,0,620,0,0.263157895,0.234042553,0.289473684,0.467532468,0.30483871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2783,1,0,0,0.5,1696,853,50,136,29,457,77,108,33,1,1,1,29,22,19,8
ffyl,1971,29,13,13,1,45,51,1,140,0.310344828,0.384615385,0.153846154,0,0.644444444,0.098039216,1,0.35,2,25,15,276,82,0,400,0,0.36,0.133333333,0.376811594,0.414634146,0.3725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2999,1,0,0,0.529411765,3954,1100,529,136,308,177,77,108,71,4,19,1,25,6,19,8
ffyl,1972,20,10,13,1,61,55,1,147,0.3,0.2,0.153846154,0,0.639344262,0.181818182,1,0.387755102,2,19,8,273,68,0,370,0,0.210526316,0.125,0.36996337,0.441176471,0.367567568,1,2,0,1,1,1,0,0,0,0,0,0,2702,1,0,0,0.527777778,3568,742,120,136,26,50,77,108,43,2,2,1,13,5,19,8
ffyl,1973,16,14,13,1,49,38,2,118,0.3125,0.428571429,0.153846154,0,0.632653061,0.210526316,0.5,0.423728814,2,23,40,234,31,0,330,0,0.304347826,0.45,0.457264957,0.451612903,0.442424242,1,2,0,1,1,1,0,0,0,0,0,0,3242,1,0,0,0.529411765,5568,742,120,136,26,50,77,108,83,2,2,1,13,9,19,8
ffyl,1974,14,13,13,1,47,34,2,111,0.642857143,0.538461538,0.153846154,0,0.638297872,0.176470588,0.5,0.477477477,1,28,44,195,41,0,309,0,0.214285714,0.409090909,0.405128205,0.56097561,0.40776699,1,2,0,1,1,2,0,0,0,0,0,0,4234,1,0,0,0.5,5568,742,120,136,26,50,77,108,83,2,2,1,13,9,19,8
ffyl,1975,18,11,13,1,75,28,3,133,0.611111111,0.454545455,0.153846154,0,0.573333333,0.214285714,0,0.488721805,1,41,33,200,30,4,309,0,0.414634146,0.333333333,0.465,0.7,0.459546926,1,2,0,1,1,2,1,0,0,0,0,0.5,4373,1,0,0,0.535714286,5568,742,120,136,26,50,77,108,83,2,2,1,13,9,19,8
ffyl,1976,24,29,13,1,73,7,4,137,0.458333333,0.965517241,0.153846154,0,0.383561644,0,0,0.489051095,1,36,29,195,32,18,311,0,0.388888889,0.413793103,0.425641026,0.75,0.427652733,1,2,0,1,1,3,1,0,0,1,0,0.333333333,4670,1,0,0,0.482758621,2660,742,130,136,26,100,77,69,78,2,8,1,13,5,19,2
ffyl,1977,20,3,13,1,89,32,11,155,0.35,0.666666667,0.153846154,0,0.606741573,0.21875,0.727272727,0.503225806,2,50,38,215,36,19,360,0,0.44,0.684210526,0.488372093,0.555555556,0.480555556,1,5,0,1,1,7,1,0.6,0,1,0,0.571428571,4858,1,0,0,0.464285714,2690,742,120,136,26,250,77,100,58,2,2,1,13,3,19,2
ffyl,1978,17,6,13,1,87,33,18,161,0.352941176,0.333333333,0.153846154,0,0.540229885,0.272727273,0.611111111,0.465838509,3,57,43,200,38,27,368,0,0.385964912,0.558139535,0.45,0.605263158,0.432065217,2,3,0,1,1,4,0.5,0.666666667,0,1,1,0.75,5379,1,0,0,0.448275862,2679,742,106,136,26,80,77,100,66,2,3,1,13,2,19,2
ffyl,1979,22,20,13,1,75,13,17,147,0.318181818,0.25,0.153846154,0,0.36,0,0.588235294,0.333333333,0,95,56,170,27,29,377,0,0.4,0.517857143,0.488235294,0.222222222,0.413793103,3,4,0,1,1,4,0.333333333,0.5,0,1,1,0.5,5613,1,0,0,0.481481481,998,742,194,136,26,50,77,10,48,2,9,1,13,1,19,14
ffyl,1980,65,26,13,1,72,44,26,233,0.292307692,0.192307692,0.153846154,0,0.652777778,0.227272727,0.384615385,0.39055794,5,98,75,537,42,0,757,0,0.397959184,0.36,0.426443203,0.571428571,0.421400264,3,4,0,1,1,5,0.333333333,0.5,0,1,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fmvz,1960,14,23,40,1,18,49,2,79,0.285714286,0.260869565,0,0,0.333333333,0.020408163,0.5,0.126582278,0,7,4,48,8,0,67,0,0.428571429,0,0.083333333,0,0.104477612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1005,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fmvz,1962,2,65,40,1,18,49,2,134,0,0.184615385,0,0,0.333333333,0.020408163,0.5,0.141791045,0,6,3,77,18,0,104,0,0.331845238,0,0.075386598,0.068181818,0.105143923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290,0,1,1,1,916,139,84,0,0,500,0,0,14,1,1,0,0,24,0,0
fmvz,1963,5,67,40,1,16,47,2,136,0,0.253731343,0,0,0.4375,0,0.5,0.176470588,0,4,2,80,24,0,110,0,0.235119048,0,0.067439863,0.136363636,0.105810235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1397,0,1,1,1,981,139,90,0,2,500,0,0,15,1,1,0,2,24,0,0
fmvz,1964,3,65,40,1,18,51,2,138,0,0.261538462,0,0,0.388888889,0.039215686,0.5,0.188405797,0,19,2,76,28,0,125,0,0.138392857,0,0.059493127,0.204545455,0.106476546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1376,0,1,1,1,981,139,90,0,2,500,0,0,15,1,1,0,2,24,0,0
fmvz,1965,2,105,40,5,18,52,2,182,0,0.133333333,0,0,0.444444444,0.019230769,0.5,0.126373626,0,24,3,97,44,0,168,0,0.041666667,0,0.051546392,0.272727273,0.107142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1456,0,1,1,1,981,139,90,0,2,500,0,0,15,1,1,0,2,24,0,0
fmvz,1966,2,105,40,5,20,54,2,186,0,0.161904762,0,0,0.55,0.055555556,0.5,0.166666667,0,23,2,127,48,0,200,0,0.260869565,0,0.078740157,0.270833333,0.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1417,0,1,1,1,981,139,90,0,2,500,0,0,15,1,1,0,2,24,0,0
fmvz,1967,2,56,40,10,25,46,2,127,0,0.178571429,0,0,0.64,0.065217391,0.5,0.228346457,0,21,0,120,58,0,199,0,0.19047619,0.25,0.05,0.275862069,0.130653266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1394,0,1,1,1,1442,139,80,0,12,467,77,0,22,1,1,0,6,43,26,0
fmvz,1968,3,95,40,14,24,50,2,186,0,0.242105263,0,0.071428571,0.708333333,0.08,0.5,0.241935484,0,22,2,126,60,0,210,0,0.272727273,0.5,0.095238095,0.266666667,0.166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1319,0,1,1,1,1442,139,80,0,12,467,77,0,22,1,1,0,6,43,26,0
fmvz,1969,4,95,40,13,27,73,2,212,0,0.263157895,0,0.076923077,0.703703704,0.383561644,0.5,0.344339623,0,23,2,101,40,0,166,0,0.217391304,0,0.069306931,0.225,0.126506024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367,0,1,1,1,1442,139,134,0,13,609,77,108,22,1,2,0,8,54,26,8
fmvz,1970,3,91,40,12,15,98,2,219,0.333333333,0.197802198,0,0,0.733333333,0.12244898,0.5,0.191780822,0,21,3,107,1,0,132,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602,0,1,1,0.5,1442,139,134,0,13,609,77,108,22,1,2,0,8,54,26,8
fmvz,1971,4,100,40,12,18,91,2,225,0.25,0.26,0,0.083333333,0.833333333,0.10989011,0.5,0.235555556,0,29,4,67,45,0,145,0,0.24137931,0,0.089552239,0.222222222,0.15862069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1662,0,1,1,0.333333333,1442,387,216,0,8,609,77,108,22,3,2,0,8,54,26,8
fmvz,1972,5,83,40,12,17,99,2,216,0.2,0.265060241,0,0.083333333,0.882352941,0.121212121,0.5,0.236111111,0,10,5,85,44,0,144,0,0.3,0.2,0.070588235,0.204545455,0.131944444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,0,1,1,0.333333333,1821,165,138,0,34,496,77,108,24,1,2,0,6,10,26,1
fmvz,1973,6,79,40,13,17,96,2,211,0,0.227848101,0,0.076923077,0.823529412,0.125,0.5,0.213270142,0,36,3,63,51,0,153,0,0.194444444,0.333333333,0.095238095,0.156862745,0.14379085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,0,1,1,0.333333333,1821,165,138,0,34,496,77,108,27,1,2,0,6,43,26,1
fmvz,1974,6,88,40,30,21,116,2,261,0,0.238636364,0,0,0.80952381,0.198275862,0.5,0.233716475,1,43,1,76,71,0,192,0,0.162790698,0,0.105263158,0.154929577,0.135416667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2376,0,1,1,0.5,1821,165,138,0,34,496,77,108,27,1,2,0,6,43,26,1
fmvz,1975,6,85,40,13,82,107,2,293,0.166666667,0.247058824,0,0,0.365853659,0.186915888,0.5,0.245733788,0,43,3,84,79,0,209,0,0.162790698,0,0.130952381,0.215189873,0.167464115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2358,0,1,1,0.833333333,1821,165,138,0,34,496,77,108,27,1,2,0,6,43,26,1
fmvz,1976,6,43,40,1,122,58,2,232,0.166666667,0.604651163,0,0,0.762295082,0.586206897,0.5,0.668103448,0,42,4,89,95,2,232,0,0.166666667,0,0.123595506,0.263157895,0.185344828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2725,0,1,1,0.5,1691,165,250,0,34,1062,77,108,26,1,1,0,6,34,26,1
fmvz,1977,7,89,40,30,68,116,6,316,0.142857143,0.258426966,0,0,0.558823529,0.206896552,0.333333333,0.278481013,0,51,4,99,108,5,267,0,0.098039216,0,0.101010101,0.296296296,0.176029963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3106,0,1,1,0.571428571,1738,165,250,0,34,1260,77,108,26,1,1,0,6,42,26,1
fmvz,1978,5,94,40,34,78,119,7,337,0.2,0.244680851,0,0.029411765,0.576923077,0.201680672,0.285714286,0.284866469,0,46,4,109,103,6,268,0,0.195652174,0,0.119266055,0.339805825,0.212686567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3196,0,1,1,0.6,2236,165,250,0,34,1050,77,108,27,1,1,0,6,21,26,1
fmvz,1979,10,119,40,4,126,54,11,324,0.1,0.210084034,0,0,0.746031746,0.592592593,0.272727273,0.478395062,0,60,4,107,90,7,268,0,0.166666667,0,0.140186916,0.3,0.194029851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3633,0,1,1,1,1339,165,250,0,34,396,77,108,25,1,1,0,6,44,26,1
fmvz,1980,53,142,40,38,54,118,12,417,0.188679245,0.183098592,0,0.078947368,0.574074074,0.194915254,0.166666667,0.227817746,0,63,7,171,186,0,427,0,0.126984127,0,0.111111111,0.301075269,0.194379391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fo,1960,16,33,54,2,18,74,7,107,0.0625,0.939393939,0.074074074,0,0.111111111,0.135135135,0,0.336448598,0,0,3,102,61,0,166,0,0,0,0,0.032786885,0.012048193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,932,0,1,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fo,1962,4,71,54,2,18,74,7,174,0.25,0.901408451,0.074074074,0,0.111111111,0.135135135,0,0.442528736,0,5,2,146,67,0,220,0,0,0,0.012077295,0.06030445,0.025134629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196,0,1,1,1,691,0,58,0,0,375,0,3,8,0,1,0,0,24,0,3
fo,1963,2,85,54,2,28,78,9,204,0,0.858823529,0.074074074,0,0.214285714,0.102564103,1,0.470588235,0,8,1,149,59,0,217,0,0,0,0.024154589,0.087822014,0.038221066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304,0,1,1,0.5,764,0,64,40,6,900,0,3,8,0,1,1,6,24,0,3
fo,1964,3,84,54,3,28,83,9,210,0,0.857142857,0.074074074,0,0.25,0.120481928,1,0.466666667,0,10,0,152,51,0,213,0,0,0,0.036231884,0.115339578,0.051307503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1280,0,1,1,0.5,764,0,64,40,6,900,0,3,8,0,1,1,6,24,0,3
fo,1965,4,30,54,3,26,81,8,144,0,0.566666667,0.074074074,0,0.269230769,0.135802469,1,0.243055556,0,7,1,207,49,0,264,0,0,0,0.048309179,0.142857143,0.064393939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2127,0,1,1,0.5,674,0,64,40,6,900,0,3,8,0,1,1,6,24,0,3
fo,1966,3,87,54,3,24,73,6,196,0,0.862068966,0.074074074,0,0.291666667,0.150684932,1,0.505102041,0,5,98,155,77,0,335,0,0.2,0,0.058064516,0.142857143,0.062686567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1416,0,1,1,0.5,674,0,64,40,6,900,0,3,8,0,1,1,6,24,0,3
fo,1967,2,98,54,10,28,81,8,225,0,0.846938776,0.074074074,0,0.214285714,0.160493827,1,0.488888889,0,4,1,210,77,0,292,0,0.25,0,0.023809524,0.155844156,0.061643836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1545,0,1,1,0.5,600,0,66,44,38,1068,13,3,8,0,1,1,21,25,6,3
fo,1968,2,91,54,9,25,79,9,215,0,0.846153846,0.074074074,0,0.36,0.151898734,1,0.497674419,0,4,1,233,93,0,331,0,0.25,0,0.030042918,0.107526882,0.054380665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1715,0,1,1,0.5,600,0,66,44,38,1068,13,3,8,0,1,1,21,25,6,3
fo,1969,6,84,54,11,25,85,8,219,0,0.821428571,0.074074074,0,0.32,0.152941176,1,0.447488584,0,3,1,226,107,0,337,0,0.333333333,0,0.026548673,0.093457944,0.050445104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1973,0,1,1,0.5,674,0,64,54,38,968,13,9,8,0,1,1,21,25,6,3
