year,a,b,c,d,point,w,conta,contb,contc,contd,dist,udist,wdist,clusters,maxclus,maxangle,minclus,minangle
1969,0.30995115570071635,0.4174912205057187,-0.02493419338541924,0.3901547649136711,facultad de ciencias,0.05206374666521451,2.3648224765354144,11.635653279211354,0.07205856690940536,28.519755272647547,0.65054676442527,0.8404696170261705,0.05964733487770725,1,1,1.8375261155991345,4,1.1292369535131257
1969,-0.4757445775771496,-0.1877029944468736,-0.29105238436198533,-0.01949139910473552,facultad de contaduria y administracion,0.11806888456503842,12.63454948566032,5.333822042650736,22.265750536927513,0.1614202570678649,0.5887756128613348,0.7948968468330927,0.05097973427017387,2,2,1.8794104602523771,3,1.411297925897586
1969,-0.2839338671392602,0.16984014114475637,-0.17606174170918062,0.04520737551564242,facultad de derecho,0.06180443599462712,2.3557578608933767,2.285919809237206,4.264903322420466,0.45454280081781456,0.3774990836378393,0.6323870872787107,0.04362479926906731,2,2,1.8794104602523771,3,1.411297925897586
1969,-0.3372291257618755,0.04762883348941318,-0.17758748210551742,0.2319180464738941,facultad de economia,0.03788367213463044,2.036942778677382,0.11019264781688756,2.6597224830099577,7.332595088370756,0.44868171694702014,0.6605924166552875,0.0466552197362257,2,2,1.8794104602523771,3,1.411297925897586
1969,-0.24206942240000953,-0.17926623447750334,-0.0941449649415208,-0.10886327871895056,facultad de ingenieria,0.13630088186284794,3.776201322171046,5.61637784382694,2.6893815274462645,5.81296933540053,0.33383899706609704,0.6543211813232316,0.04162209724543334,2,2,1.8794104602523771,3,1.411297925897586
1969,0.24009146521442568,0.44025771432668453,0.06235107706811096,-0.2413118030775476,facultad de medicina,0.1545476738668556,4.212040352533887,38.40936093290667,1.3375497621276031,32.3859132421399,0.5599909015413169,0.8289893859588819,0.05273503949966025,1,1,1.8375261155991345,4,1.1292369535131257
1969,0.9602643821844064,-0.4040583974423008,-0.04766076576721751,0.00984109697374525,facultad de quimica,0.10465849101464056,45.6281348104678,21.909042720503237,0.5292441377514021,0.03647522985381632,1.0429473946555523,1.2062421963383916,0.07971416542106954,1,1,1.8375261155991345,4,1.1292369535131257
1969,-0.22834462347278245,0.10216145895674844,0.08134177404761633,0.2142609419563684,fcpys,0.02093975753566097,0.5162140677188566,0.28022474386051055,0.30843132843426263,3.459347692262459,0.33926754371490053,0.601766225956751,0.04377919753007101,2,2,1.8794104602523771,3,1.411297925897586
1969,-0.13720584512027523,0.2295016028345623,0.04919836082995896,0.22787804467518025,ffyl,0.07423435341688608,0.6607341638143589,5.013454012275399,0.4000053063682578,13.87223523743138,0.35474682745888003,0.6168164390540323,0.0444905930114214,2,2,1.8794104602523771,3,1.411297925897586
1969,0.2229872030849208,-0.17562617156475838,0.15047779507119846,0.02902177767574946,fmvz,0.04177116147838469,0.9820035056491814,1.6520214404665063,2.105624595463224,0.12660799140750328,0.32257351916591026,0.6788003743725118,0.04721501766080546,1,1,1.8375261155991345,4,1.1292369535131257
