year,a,b,c,d,point,w,conta,contb,contc,contd,dist,udist,wdist
1959,0.2974041043674196,0.07838366643063449,0.03895675411229566,0.24015134687442624,admin_conf,0.00510617754250303,1.0469075221442268,0.13383183855561318,0.05177100750242088,3.838306138483906,0.39215239200375007,0.911083893621422,0.011883195994216417
1959,0.7366061205221687,0.7960557230518319,-0.07171869286463921,0.1431690803297255,admin_espe,0.00418598300304135,5.264857250138248,11.31610018269132,0.14384254847792383,1.1183289741919928,1.0963276186719764,1.2179457576687573,0.028039957429831633
1959,0.5123650031031785,0.40844153110323494,-0.22384802400426035,0.1512108473393955,admin_serv,0.00941846175684305,5.731356032770021,6.702736628598857,3.1529108132007932,2.806852032637824,0.7087418704567868,0.9939181215110553,0.018712877050690496
1959,0.2679000603591031,0.05515368384564399,0.05075117348605453,-0.2817932204880416,admin_obre,0.0011006248413169,0.18310635908078668,0.01428238534940886,0.01893898347501384,1.1391319619610107,0.39597407984032235,0.9298209998786404,0.011951041345626119
1959,0.29454471283708955,0.05881663350944136,0.00236064839559538,0.07490962415692332,admin_admin,0.00683830844031324,1.3752119642687024,0.10091631812079516,2.5458714776406495e-4,0.5001468844454067,0.3095690693364675,0.8785233871214205,0.010174921156516454
1959,0.4506620277266643,0.4201918703123488,-0.15208917626724658,0.01789536187973584,admin_auxadm,0.01288272355246348,6.064962415336751,9.703208508438385,1.9908084712638996,0.0537727569688331,0.634908523037575,0.9719719315105511,0.017058177459407704
1959,0.6680324130660008,0.7469887237012793,-0.2111314473806447,0.13102628317838366,admin_prof,5.593339357512156e-4,0.5786083984751117,1.331409484809948,0.1665720753130609,0.12515887725159433,1.0324746162498322,1.1959718204866032,0.026486338551657617
1959,0.4954997630476018,0.4135382499526549,-0.10992880128834438,0.16598557381900372,admin_total,0.01961277381166359,11.162061616489291,14.308126660406115,1.583387388409243,7.042929710115119,0.6754031769416327,0.9682771087862404,0.017937456754530012
1959,0.550706645072514,-0.1930698571144636,0.17140450584436234,-0.2388579152327056,admin_conf_f,1.3424675915515777e-4,0.09437629795988256,0.02134740776248885,0.02634956537872917,0.09982900236605909,0.6534419537696425,0.8820416804712194,0.017444330240106786
1959,0.80021255523492,0.00348750521089554,-0.07240303066350677,-0.4256508832884657,admin_espe_f,1.4559230855526863e-4,0.2161064096706071,7.554062051603234e-6,0.00509890711150067,0.34381051608764523,0.9092706800187211,0.9617015801987987,0.023597909412441918
1959,1.5099869127528698,0.05748404730294189,0.15924914645655572,-1.220322669406617,admin_serv_f,1.4283661459806386e-5,0.07549260441007113,2.013476706409606e-4,0.0024200199828352,0.2772442529818819,1.9488233887384723,1.7308959699367201,0.049149119694650335
1959,0.5541099206591353,-0.15935256578784684,0.19645916041527145,-0.31119093721747043,admin_admin_f,1.5231963792551676e-4,0.10840922598875738,0.01650009349350967,0.03927585457648167,0.1922575598152169,0.6840080741580499,0.8991876097794446,0.01822487983592816
1959,1.2544842994719692,0.4172222402122635,-0.09515794474901464,-0.9109654798197504,admin_auxadm_f,1.7183865834803334e-5,0.062685894475844,0.01276051374482177,0.00103952791770948,0.18586531813558385,1.6083278257934548,1.477873887231359,0.0407265352497983
1959,0.6598767588281299,-0.2745477778231771,0.05893639017629489,-0.5979415563875424,admin_prof_f,1.082581811131385e-4,0.10927099173996324,0.03481039706123722,0.00251219280413897,0.5044891694672342,0.9337137795338203,1.043650722207958,0.02421641294248609
1959,0.852433827004126,-0.04746896561294748,0.2114785383454931,-0.31948679509817657,admin_total_f,7.287145000776212e-5,0.12274314748586695,7.004696660509185e-4,0.02177284538902155,0.09694755992546668,0.93578401169293,0.9354064998039504,0.024226129529721335
1959,1.3989010922551264,-1.06016296983944,-0.20979370667105343,-0.9293665195841404,docen_tct,0.0013351842337287,6.056667153190194,6.401751946278199,0.3926008947603544,15.031035043561838,1.9971492972770175,1.8295733330743613,0.05028557986539426
1959,-0.22326263069050617,0.02926597242486849,0.00379228299812522,-0.32703977861728306,docen_mtt,0.002345593924118,0.27102128302442,0.00857020343867031,2.2536137469519557e-4,3.2698485226397462,0.3970794600746781,1.2120702734145103,0.011213578652274611
1959,0.4035777836295437,-0.27657355898394276,-0.03412153762484375,0.01315346114030984,docen_catt,0.05813464325775538,21.94865980509217,18.97006039366251,0.45218627494326713,0.13109579147449657,0.4906172172256418,0.8935089269196855,0.013396463784978553
1959,0.00451205015234079,0.6442022914073509,0.5414837586599002,-0.4075142234993477,docen_ayut,0.01356835869951336,6.403149566949984e-4,24.020621057354777,26.578065244711617,29.36882053048975,0.9350344667966993,1.3909021984408891,0.02423282240594942
1959,0.32987439430494586,-0.11520520997147476,0.0675501327862845,-0.08984167973836876,docen_totalf,0.07538378011511544,19.014881202610155,4.268099507513482,2.2980289878214393,7.930622606471656,0.3670475504349304,0.870329267168804,0.01088141833201623
1959,1.1466978009252309,-0.09164897619490522,-1.0756926259306916,-0.07144179656710525,docen_tc_f,1.7220872450574446e-5,0.05248939932886523,6.170534302664238e-4,0.1331241078184052,0.00114560138686623,1.5765576225633928,1.5637449921895832,0.039910947034608776
1959,0.931101282264409,-0.70977933613007,-0.3458463138493029,0.00886445063693219,docen_mt_f,9.021515092761542e-6,0.0181297503162912,0.0193882480903886,0.007208932508245,9.23967675275615e-6,1.2208294537403308,1.2236038325181908,0.03108371302045067
1959,0.9448522222637604,-0.11374688800300142,0.2455751049507023,-0.3424907685674351,docen_cat_f,2.2240676816739383e-5,0.04602505016790818,0.00122755068166155,0.00896069825824917,0.03400316833661081,1.0408127281949402,0.9845236236710228,0.02675917766646844
